Node,GPU,Time
nid003537,1,0.267768
nid003576,3,0.269876
nid003604,0,0.276027
nid003592,1,0.267841
nid003548,3,0.274282
nid003609,2,0.273164
nid003584,0,0.272913
nid003545,2,0.274723
nid003556,2,0.268867
nid003612,3,0.271687
nid003581,2,0.27146
nid003612,2,0.268631
nid002428,3,0.274373
nid003589,2,0.275806
nid002432,2,0.274296
nid003533,0,0.27541
nid003572,0,0.272881
nid003604,1,0.271713
nid003557,1,0.267855
nid002440,2,0.275542
nid003560,2,0.269469
nid003572,2,0.273958
nid003592,2,0.26861
nid003537,0,0.275676
nid002424,3,0.268421
nid003548,2,0.272714
nid003529,2,0.273377
nid003552,3,0.270336
nid003560,0,0.273561
nid003593,2,0.269589
nid003588,0,0.270686
nid003601,0,0.272498
nid003544,1,0.269051
nid003608,1,0.270846
nid003589,3,0.271312
nid003601,1,0.27229
nid003565,3,0.270518
nid003580,1,0.272719
nid003588,3,0.268721
nid002433,0,0.269895
nid003584,1,0.270004
nid003576,1,0.271773
nid003581,1,0.276047
nid003540,1,0.274084
nid002412,0,0.273681
nid003577,2,0.275798
nid003569,3,0.273128
nid003564,0,0.280529
nid002449,3,0.271692
nid002412,3,0.27086
nid002424,1,0.270136
nid003569,1,0.271217
nid003561,0,0.273889
nid003537,2,0.270475
nid003573,2,0.270074
nid002444,1,0.27232
nid003593,3,0.270705
nid003565,2,0.271525
nid003557,3,0.269496
nid003568,2,0.274826
nid003528,0,0.27073
nid003585,3,0.270718
nid003600,3,0.272015
nid002432,3,0.273688
nid003528,2,0.270594
nid002413,2,0.27112
nid003604,2,0.274254
nid002429,1,0.273161
nid003529,1,0.27077
nid003544,3,0.273871
nid003588,2,0.271542
nid002433,1,0.27176
nid003549,3,0.271104
nid003548,1,0.272482
nid003533,2,0.273076
nid002437,1,0.272643
nid003553,3,0.273364
nid003545,0,0.275296
nid002441,2,0.272426
nid003601,2,0.273142
nid003528,3,0.272741
nid002441,1,0.272181
nid003545,1,0.272282
nid002420,1,0.272677
nid003577,0,0.276395
nid002436,2,0.272765
nid003585,2,0.272544
nid003609,0,0.274135
nid003584,2,0.274499
nid003540,2,0.273449
nid003533,3,0.272609
nid003553,1,0.272981
nid003541,3,0.27207
nid003584,3,0.273032
nid003564,3,0.272462
nid002436,3,0.275415
nid002433,3,0.274506
nid003572,1,0.274424
nid002424,2,0.273685
nid002444,2,0.274178
nid002433,2,0.274023
nid003553,2,0.274271
nid003549,2,0.273178
nid003601,3,0.273783
nid003552,2,0.274105
nid003580,2,0.273466
nid003564,1,0.273747
nid002421,3,0.276107
nid003537,3,0.276427
nid003580,0,0.282751
nid003737,0,0.265535
nid003768,0,0.26543
nid003464,1,0.264978
nid003721,1,0.267015
nid003789,3,0.266293
nid002305,2,0.267948
nid003788,0,0.269562
nid003740,3,0.267747
nid003745,0,0.268799
nid003712,0,0.270739
nid003092,1,0.267499
nid001221,0,0.26834
nid003089,0,0.270634
nid003749,1,0.267884
nid003789,0,0.267375
nid003720,3,0.269721
nid003756,1,0.26852
nid003757,0,0.26879
nid002305,0,0.267029
nid003468,3,0.267461
nid003760,0,0.272661
nid002305,1,0.265367
nid003089,3,0.269967
nid003749,3,0.269236
nid003621,1,0.27029
nid001717,0,0.271296
nid003748,0,0.274406
nid003776,3,0.266096
nid003468,2,0.269988
nid001428,0,0.274705
nid003749,0,0.270919
nid003752,1,0.271387
nid003729,3,0.270731
nid003725,3,0.270089
nid003720,0,0.274331
nid003768,3,0.26984
nid003621,2,0.271332
nid003760,3,0.271048
nid003756,0,0.273483
nid003777,3,0.26671
nid003093,1,0.269565
nid003469,3,0.27125
nid002308,3,0.270169
nid003088,0,0.269969
nid003620,0,0.274182
nid003717,1,0.268074
nid003549,0,0.270291
nid003757,1,0.268759
nid003089,1,0.268483
nid003773,3,0.271282
nid003088,1,0.269414
nid003092,0,0.274556
nid002308,1,0.27077
nid003740,2,0.271285
nid003717,2,0.270994
nid003736,0,0.27508
nid003728,1,0.271573
nid003773,2,0.272881
nid003721,3,0.268012
nid001221,1,0.271889
nid003464,0,0.269764
nid003728,0,0.27195
nid003717,0,0.274266
nid003724,0,0.274904
nid003760,2,0.272929
nid003732,1,0.268411
nid003729,0,0.275318
nid003717,3,0.271342
nid003768,2,0.273077
nid003093,2,0.269707
nid002308,0,0.271208
nid003548,1,0.272503
nid003792,3,0.270885
nid003092,3,0.271946
nid003092,2,0.272785
nid001429,1,0.272141
nid003720,1,0.267163
nid003769,1,0.270436
nid003792,0,0.276087
nid003752,0,0.273614
nid003788,2,0.270901
nid001429,0,0.276132
nid003788,3,0.265994
nid002308,2,0.272731
nid003713,3,0.268993
nid003777,0,0.269244
nid003792,1,0.273048
nid003468,0,0.272497
nid003713,1,0.273789
nid003748,2,0.274055
nid003468,1,0.268238
nid003768,1,0.272411
nid003772,3,0.273118
nid003712,1,0.272066
nid003769,0,0.27476
nid003769,3,0.266904
nid003729,2,0.273954
nid003753,0,0.272154
nid003620,3,0.269991
nid003728,2,0.272808
nid003741,3,0.273809
nid001432,2,0.274288
nid003737,1,0.27087
nid003744,3,0.271905
nid001432,0,0.273711
nid003548,2,0.272977
nid003749,2,0.274184
nid003776,0,0.27049
nid003761,3,0.27032
nid003725,2,0.275413
nid003789,1,0.272521
nid003617,1,0.2701
nid003732,3,0.267262
nid003712,2,0.27415
nid003724,3,0.270533
nid001429,2,0.273221
nid003549,2,0.273316
nid003729,1,0.275014
nid003620,1,0.275652
nid003552,2,0.273894
nid003548,0,0.270325
nid003465,0,0.270566
nid001716,3,0.272961
nid003765,1,0.27158
nid003769,2,0.270461
nid003549,1,0.271205
nid003772,0,0.272253
nid003469,2,0.273656
nid003713,2,0.275617
nid001220,2,0.275568
nid003737,2,0.271944
nid003741,0,0.275528
nid003740,1,0.271637
nid003773,0,0.275228
nid001713,0,0.276039
nid002305,3,0.269699
nid003713,0,0.270807
nid003773,1,0.270873
nid003716,3,0.270279
nid001713,2,0.273133
nid003761,1,0.272041
nid001717,1,0.271856
nid003745,1,0.268441
nid003472,1,0.273719
nid003772,2,0.27113
nid003469,0,0.272003
nid002309,2,0.27356
nid003549,3,0.271192
nid003552,1,0.268735
nid003736,3,0.269175
nid003776,2,0.269939
nid001428,1,0.2711
nid003764,3,0.268743
nid003733,2,0.271505
nid003621,0,0.272953
nid003777,2,0.271023
nid003777,1,0.271115
nid003765,0,0.276502
nid003741,1,0.274503
nid003776,1,0.270188
nid003741,2,0.269656
nid001428,3,0.269261
nid003725,1,0.271193
nid003552,0,0.272605
nid001716,0,0.273518
nid001713,3,0.274341
nid001220,0,0.272911
nid003732,0,0.272791
nid003748,3,0.269695
nid003733,0,0.272803
nid003621,3,0.270475
nid003740,0,0.273096
nid003620,2,0.276781
nid003745,2,0.272175
nid003744,0,0.273093
nid001432,3,0.272187
nid003545,1,0.272486
nid003764,0,0.274262
nid003545,2,0.275047
nid003472,3,0.271628
nid001432,1,0.271932
nid003752,2,0.271769
nid003757,3,0.273056
nid003737,3,0.271199
nid003552,3,0.270305
nid003753,1,0.269912
nid003716,1,0.272095
nid003792,2,0.278141
nid003788,1,0.271107
nid003617,2,0.274632
nid001717,3,0.275763
nid003789,2,0.273231
nid003088,2,0.273842
nid003472,2,0.270576
nid003089,2,0.273502
nid001716,2,0.273375
nid003464,3,0.270649
nid003472,0,0.274279
nid001220,1,0.270194
nid003748,1,0.271468
nid003761,0,0.274671
nid003760,1,0.272045
nid003736,2,0.274419
nid003093,0,0.274119
nid003756,3,0.271057
nid003764,1,0.272045
nid001220,3,0.270807
nid003617,0,0.273835
nid003745,3,0.27223
nid003469,1,0.27248
nid003765,3,0.276014
nid003721,2,0.272497
nid001717,2,0.272365
nid003757,2,0.275497
nid003724,1,0.271258
nid003753,3,0.2735
nid001429,3,0.273475
nid003465,1,0.27187
nid002309,1,0.272335
nid003732,2,0.272459
nid003744,2,0.27279
nid003752,3,0.273156
nid003545,0,0.275827
nid003465,2,0.272378
nid003733,1,0.273339
nid003545,3,0.272721
nid003465,3,0.272032
nid003728,3,0.273536
nid003725,0,0.283252
nid003093,3,0.272576
nid003744,1,0.273243
nid003464,2,0.276412
nid001716,1,0.275594
nid003765,2,0.273049
nid001221,3,0.276768
nid003721,0,0.277307
nid003548,3,0.274438
nid003716,0,0.275668
nid003733,3,0.273815
nid003724,2,0.273381
nid002309,0,0.276646
nid003761,2,0.274584
nid003756,2,0.273937
nid001221,2,0.275751
nid001713,1,0.274895
nid003764,2,0.274805
nid001428,2,0.275004
nid003712,3,0.275385
nid003716,2,0.274245
nid003736,1,0.277083
nid003720,2,0.276198
nid003772,1,0.276692
nid003753,2,0.276225
nid003617,3,0.282287
nid002309,3,0.28288
nid003088,3,0.284311
nid002776,0,0.264523
nid002849,0,0.268269
nid002864,0,0.269646
nid002785,0,0.270038
nid002857,0,0.270066
nid002825,0,0.271351
nid002801,1,0.266818
nid002869,0,0.270953
nid002865,0,0.272587
nid002821,1,0.268859
nid002836,0,0.273186
nid002804,0,0.271143
nid002840,0,0.271531
nid002828,0,0.273408
nid002881,0,0.273466
nid002832,0,0.27412
nid002781,0,0.269092
nid002817,1,0.269138
nid002780,0,0.266783
nid002761,2,0.270014
nid002861,0,0.273172
nid002833,3,0.266635
nid002784,3,0.268005
nid002761,0,0.274318
nid002857,3,0.268474
nid002856,1,0.270608
nid002880,0,0.269426
nid002845,0,0.268686
nid002880,3,0.266562
nid002825,1,0.272086
nid002793,1,0.269261
nid002756,2,0.269736
nid002808,0,0.267416
nid002857,1,0.271145
nid002816,3,0.268892
nid002856,0,0.274499
nid002832,1,0.271989
nid002861,2,0.270811
nid002837,1,0.266879
nid002780,1,0.269713
nid002769,0,0.274237
nid002796,0,0.269779
nid002869,3,0.271279
nid002828,1,0.272577
nid002837,0,0.270324
nid002833,0,0.269902
nid002805,0,0.270028
nid002768,2,0.266043
nid002844,2,0.269839
nid002840,1,0.2719
nid002881,3,0.271514
nid002817,0,0.270581
nid002848,2,0.271534
nid002873,2,0.270997
nid002801,0,0.271096
nid002820,1,0.270486
nid002801,3,0.268841
nid002829,0,0.271105
nid002868,0,0.270722
nid002852,0,0.277523
nid002832,3,0.271062
nid002780,3,0.270106
nid002821,0,0.272191
nid002853,0,0.272045
nid002760,0,0.276459
nid002841,0,0.271778
nid002868,1,0.266542
nid002757,2,0.269882
nid002812,3,0.268991
nid002881,1,0.274959
nid002800,1,0.26762
nid002809,3,0.270191
nid002757,0,0.269827
nid002849,2,0.271153
nid002768,0,0.271963
nid002844,0,0.271874
nid002784,0,0.272514
nid002864,1,0.267757
nid002876,0,0.272623
nid002813,1,0.26747
nid002797,0,0.272366
nid002828,3,0.272741
nid002848,1,0.271681
nid002849,1,0.268109
nid002769,2,0.270312
nid002792,3,0.272008
nid002756,3,0.272763
nid002784,2,0.273872
nid002793,0,0.273195
nid002816,2,0.273974
nid002820,0,0.272529
nid002788,0,0.273262
nid002776,1,0.268822
nid002857,2,0.274131
nid002817,3,0.272158
nid002757,1,0.268454
nid002772,0,0.273973
nid002777,0,0.273812
nid002817,2,0.274123
nid002852,2,0.27407
nid002781,2,0.27411
nid002809,0,0.273109
nid002873,3,0.270225
nid002828,2,0.267804
nid002848,0,0.276994
nid002800,0,0.273995
nid002833,2,0.272701
nid002793,2,0.274284
nid002768,3,0.272668
nid002873,1,0.268468
nid002789,0,0.274439
nid002769,3,0.274189
nid002877,2,0.275833
nid002780,2,0.268595
nid002813,0,0.27408
nid002793,3,0.274503
nid002881,2,0.27127
nid002836,1,0.269814
nid002877,3,0.275678
nid002860,1,0.269484
nid002789,2,0.268771
nid002773,1,0.268855
nid002877,0,0.275614
nid002845,2,0.26796
nid002849,3,0.26745
nid002813,3,0.267377
nid002764,3,0.267261
nid002865,1,0.269809
nid002804,1,0.269989
nid002825,3,0.273604
nid002808,1,0.270278
nid002765,0,0.27452
nid002820,3,0.272023
nid002813,2,0.269072
nid002868,3,0.269421
nid002776,2,0.275245
nid002824,0,0.274808
nid002864,3,0.268565
nid002761,1,0.27083
nid002872,2,0.268288
nid002768,1,0.270361
nid002845,1,0.270143
nid002853,3,0.268458
nid002833,1,0.270111
nid002836,2,0.270217
nid002825,2,0.274075
nid002800,3,0.269218
nid002821,3,0.269353
nid002832,2,0.269945
nid002873,0,0.275624
nid002785,1,0.270602
nid002760,2,0.270185
nid002876,3,0.26905
nid002777,1,0.27137
nid002764,1,0.26992
nid002877,1,0.271421
nid002869,2,0.270065
nid002824,2,0.269997
nid002816,0,0.276349
nid002792,0,0.276193
nid002880,2,0.27164
nid002761,3,0.269823
nid002829,2,0.269856
nid002796,3,0.269486
nid002789,3,0.267731
nid002808,2,0.271887
nid002837,2,0.270423
nid002824,3,0.269351
nid002781,1,0.271388
nid002764,2,0.269806
nid002865,2,0.269139
nid002777,3,0.269389
nid002861,3,0.272276
nid002764,0,0.276056
nid002872,0,0.275236
nid002809,1,0.27173
nid002844,1,0.273026
nid002788,3,0.269598
nid002796,2,0.271617
nid002841,1,0.272517
nid002845,3,0.269962
nid002853,1,0.272437
nid002816,1,0.271056
nid002876,2,0.271526
nid002760,3,0.27415
nid002792,1,0.271959
nid002824,1,0.27197
nid002848,3,0.269721
nid002784,1,0.273075
nid002765,2,0.270919
nid002796,1,0.272995
nid002812,0,0.28273
nid002865,3,0.270519
nid002809,2,0.277312
nid002805,1,0.27205
nid002756,1,0.272653
nid002765,1,0.272695
nid002840,2,0.271577
nid002801,2,0.272584
nid002777,2,0.273054
nid002856,2,0.271732
nid002776,3,0.272793
nid002772,1,0.273478
nid002789,1,0.273154
nid002864,2,0.274542
nid002757,3,0.270931
nid002820,2,0.272363
nid002856,3,0.272822
nid002869,1,0.273383
nid002880,1,0.273308
nid002837,3,0.272919
nid002797,2,0.27265
nid002812,2,0.271821
nid002788,2,0.272433
nid002840,3,0.270898
nid002805,2,0.272641
nid002861,1,0.273805
nid002821,2,0.273329
nid002860,3,0.272438
nid002829,1,0.274363
nid002781,3,0.270954
nid002788,1,0.274675
nid002805,3,0.272201
nid002852,3,0.272918
nid002872,3,0.271623
nid002808,3,0.272578
nid002876,1,0.271173
nid002765,3,0.272262
nid002797,3,0.272512
nid002841,3,0.272965
nid002853,2,0.274253
nid002852,1,0.275307
nid002860,2,0.274113
nid002792,2,0.274698
nid002812,1,0.274841
nid002872,1,0.274769
nid002829,3,0.273596
nid002785,3,0.272613
nid002841,2,0.275102
nid002772,2,0.274871
nid002756,0,0.286194
nid002773,2,0.275315
nid002804,3,0.274137
nid002800,2,0.272111
nid002769,1,0.277048
nid002797,1,0.276453
nid002804,2,0.275219
nid002773,3,0.274645
nid002772,3,0.275078
nid002844,3,0.276953
nid002785,2,0.276069
nid002836,3,0.277494
nid002868,2,0.278188
nid002773,0,0.270045
nid002860,0,0.276798
nid002760,1,0.273054
nid002229,1,0.266955
nid002492,0,0.270686
nid002408,1,0.266786
nid002236,3,0.267105
nid002384,0,0.271117
nid001829,0,0.270843
nid001936,0,0.269403
nid002353,0,0.272379
nid002496,0,0.271041
nid001817,0,0.270366
nid002408,0,0.270086
nid001644,2,0.26778
nid002381,0,0.270902
nid003601,0,0.272595
nid003624,2,0.268283
nid003600,0,0.270397
nid001956,3,0.269392
nid001817,1,0.268182
nid002493,0,0.270613
nid002405,1,0.270521
nid002348,0,0.269685
nid002236,0,0.272878
nid002492,1,0.270934
nid002353,3,0.268714
nid001632,3,0.270183
nid002345,0,0.273425
nid002345,2,0.270361
nid001877,3,0.270408
nid002405,0,0.274165
nid001636,3,0.271601
nid002413,0,0.272739
nid002412,1,0.268538
nid002221,3,0.271298
nid001929,0,0.269178
nid001732,1,0.271343
nid002465,2,0.268694
nid001956,1,0.271548
nid001829,2,0.271229
nid002236,2,0.269907
nid001929,3,0.272121
nid002224,1,0.268945
nid001796,0,0.271282
nid001829,3,0.269522
nid001641,1,0.267432
nid001953,0,0.27132
nid001953,3,0.268485
nid001937,2,0.271643
nid001832,1,0.27278
nid002377,0,0.273058
nid002253,1,0.266395
nid001636,2,0.272724
nid002237,0,0.270297
nid001880,2,0.269786
nid001828,1,0.272082
nid002465,0,0.272977
nid002381,1,0.267828
nid001641,3,0.268054
nid002224,0,0.269884
nid002477,3,0.27016
nid001632,0,0.274376
nid002465,3,0.270146
nid001880,3,0.268783
nid002252,0,0.269514
nid002228,2,0.272262
nid002344,0,0.271856
nid002412,3,0.271079
nid002252,3,0.27337
nid001880,0,0.270558
nid002381,2,0.269728
nid002493,2,0.271904
nid001644,3,0.268768
nid001641,0,0.272121
nid002413,1,0.266739
nid001953,2,0.27337
nid001937,0,0.275644
nid003597,3,0.269039
nid001829,1,0.274832
nid002232,3,0.271611
nid003597,0,0.270289
nid001877,0,0.276087
nid002465,1,0.271357
nid002348,3,0.271353
nid001877,2,0.274857
nid002492,2,0.275891
nid001828,2,0.274016
nid003621,3,0.269971
nid001953,1,0.268498
nid001921,1,0.268814
nid001920,1,0.268335
nid001796,2,0.274275
nid003624,3,0.273584
nid002412,0,0.273617
nid001640,0,0.269486
nid001936,2,0.270824
nid002245,0,0.271963
nid002477,1,0.267531
nid002384,2,0.27357
nid002232,0,0.270506
nid001929,1,0.274426
nid002493,1,0.272414
nid001644,1,0.274381
nid001928,0,0.270738
nid002476,2,0.272518
nid001732,0,0.271903
nid001641,2,0.271379
nid002252,1,0.268491
nid003624,1,0.267989
nid002224,3,0.271616
nid002345,1,0.27113
nid001920,0,0.271802
nid001876,3,0.274837
nid001820,2,0.26892
nid001816,3,0.268712
nid002464,3,0.26847
nid001733,3,0.275235
nid002344,3,0.268657
nid001632,1,0.275958
nid001820,0,0.271972
nid002352,0,0.271449
nid002348,1,0.272305
nid001632,2,0.271052
nid002248,0,0.270129
nid001820,1,0.26898
nid001929,2,0.268754
nid002221,2,0.269123
nid003597,1,0.269309
nid003621,0,0.272832
nid001880,1,0.269385
nid002228,1,0.271868
nid002477,0,0.27313
nid001940,0,0.272444
nid002464,1,0.269543
nid002496,3,0.269797
nid003597,2,0.26946
nid001793,3,0.2685
nid001816,2,0.269437
nid001936,1,0.271496
nid002492,3,0.270515
nid002237,3,0.272748
nid002344,2,0.274729
nid001820,3,0.269748
nid002348,2,0.271075
nid003620,3,0.269452
nid002253,3,0.273925
nid001640,3,0.269201
nid002413,3,0.270851
nid001920,2,0.269792
nid002464,0,0.274181
nid001816,1,0.270842
nid003601,2,0.273314
nid001733,0,0.276932
nid002245,2,0.270164
nid002412,2,0.27032
nid002405,2,0.269841
nid003621,1,0.269974
nid002228,3,0.273259
nid002496,2,0.270438
nid001832,0,0.273513
nid002408,2,0.27649
nid002405,3,0.269982
nid002229,2,0.27072
nid001940,2,0.270307
nid001732,3,0.270183
nid002248,3,0.269527
nid002408,3,0.269901
nid002476,0,0.273735
nid002228,0,0.273806
nid002221,0,0.27527
nid002229,0,0.27436
nid002345,3,0.270021
nid001876,1,0.270324
nid002245,3,0.270411
nid002352,3,0.27363
nid003624,0,0.274893
nid001636,0,0.2758
nid002245,1,0.271359
nid001828,0,0.276467
nid001816,0,0.274172
nid002493,3,0.271633
nid002344,1,0.270609
nid001640,2,0.273376
nid001928,2,0.270663
nid003620,0,0.273882
nid002496,1,0.272552
nid001793,2,0.270712
nid001936,3,0.271094
nid001796,1,0.27289
nid001640,1,0.273746
nid002384,1,0.271424
nid001796,3,0.271428
nid003621,2,0.271387
nid002413,2,0.271387
nid001956,0,0.275865
nid001940,3,0.271487
nid002221,1,0.27204
nid001644,0,0.274874
nid002253,2,0.273187
nid001928,1,0.271871
nid001828,3,0.272004
nid002224,2,0.274144
nid001636,1,0.27307
nid002352,1,0.271477
nid001793,0,0.274691
nid003600,3,0.271929
nid002377,2,0.272242
nid002476,3,0.272198
nid001921,0,0.274332
nid001877,1,0.271991
nid002237,1,0.272153
nid001928,3,0.272093
nid003601,1,0.272789
nid001920,3,0.275636
nid002384,3,0.272368
nid001732,2,0.272374
nid002248,1,0.271879
nid002377,1,0.277649
nid001876,0,0.276025
nid002353,1,0.273583
nid002232,1,0.272673
nid001733,2,0.276324
nid001793,1,0.275356
nid001832,2,0.273211
nid003600,2,0.273406
nid001633,1,0.272484
nid001921,3,0.273057
nid002229,3,0.273645
nid001633,3,0.27363
nid001633,0,0.276163
nid001876,2,0.27386
nid003600,1,0.273529
nid003601,3,0.274059
nid001940,1,0.273194
nid002381,3,0.27329
nid002253,0,0.277142
nid001817,3,0.273392
nid001817,2,0.274016
nid001937,3,0.274314
nid002353,2,0.274604
nid002377,3,0.273784
nid001937,1,0.27421
nid002248,2,0.27422
nid002464,2,0.274555
nid002477,2,0.275204
nid001832,3,0.27435
nid002232,2,0.274442
nid002236,1,0.275173
nid001956,2,0.27543
nid003620,1,0.275271
nid002476,1,0.275638
nid002352,2,0.275184
nid001633,2,0.275351
nid002252,2,0.276297
nid001733,1,0.277116
nid002237,2,0.277618
nid003620,2,0.277557
nid001921,2,0.277372
nid003241,1,0.265768
nid003236,0,0.269189
nid001089,0,0.264987
nid001101,0,0.267333
nid003237,1,0.266324
nid003241,0,0.269391
nid001113,0,0.267716
nid001125,2,0.268382
nid001125,0,0.269514
nid001096,0,0.269762
nid001125,3,0.267407
nid003232,1,0.267665
nid002236,3,0.266805
